 market  , stkcode  , order_book_id  , ind_number_2021  
 0       , 002603   , 002603.XSHE    , ind1             
 0       , 002605   , 002605.XSHE    , ind12            
 0       , 002607   , 002607.XSHE    , ind18            
 0       , 002608   , 002608.XSHE    , ind4             
 0       , 002631   , 002631.XSHE    , ind16            
 0       , 002645   , 002645.XSHE    , ind30            
 0       , 002655   , 002655.XSHE    , ind20            
 0       , 002657   , 002657.XSHE    , ind26            
 0       , 002668   , 002668.XSHE    , ind6             
 0       , 002673   , 002673.XSHE    , ind28            
 0       , 002697   , 002697.XSHE    , ind23            
 0       , 002698   , 002698.XSHE    , ind15            
 0       , 002699   , 002699.XSHE    , ind12            
 0       , 002705   , 002705.XSHE    , ind6             
 0       , 002706   , 002706.XSHE    , ind21            
 0       , 002715   , 002715.XSHE    , ind2             
 0       , 002722   , 002722.XSHE    , ind22            
 0       , 002742   , 002742.XSHE    , ind1             
 0       , 002748   , 002748.XSHE    , ind5             
 0       , 002801   , 002801.XSHE    , ind21            
 0       , 002845   , 002845.XSHE    , ind20            
 0       , 002846   , 002846.XSHE    , ind16            
 0       , 002852   , 002852.XSHE    , ind13            
 0       , 002884   , 002884.XSHE    , ind15            
 0       , 002891   , 002891.XSHE    , ind13            
 0       , 002908   , 002908.XSHE    , ind26            
 0       , 002925   , 002925.XSHE    , ind20            
 0       , 002945   , 002945.XSHE    , ind28            
 0       , 002952   , 002952.XSHE    , ind20            
 0       , 002990   , 002990.XSHE    , ind26            
 0       , 003001   , 003001.XSHE    , ind7             
 0       , 003004   , 003004.XSHE    , ind26            
 0       , 003009   , 003009.XSHE    , ind24            
 0       , 003013   , 003013.XSHE    , ind7             
 0       , 003026   , 003026.XSHE    , ind20            
 0       , 003028   , 003028.XSHE    , ind20            
 0       , 300022   , 300022.XSHE    , ind23            
 0       , 300036   , 300036.XSHE    , ind26            
 0       , 300042   , 300042.XSHE    , ind26            
 0       , 300045   , 300045.XSHE    , ind24            
 0       , 300063   , 300063.XSHE    , ind12            
 0       , 300103   , 300103.XSHE    , ind15            
 0       , 300107   , 300107.XSHE    , ind5             
 0       , 300123   , 300123.XSHE    , ind24            
 0       , 300130   , 300130.XSHE    , ind26            
 0       , 300145   , 300145.XSHE    , ind15            
 0       , 300148   , 300148.XSHE    , ind12            
 0       , 300170   , 300170.XSHE    , ind26            
 0       , 300174   , 300174.XSHE    , ind5             
 0       , 300184   , 300184.XSHE    , ind20            
 0       , 300220   , 300220.XSHE    , ind16            
 0       , 300240   , 300240.XSHE    , ind3             
 0       , 300262   , 300262.XSHE    , ind30            
 0       , 300265   , 300265.XSHE    , ind21            
 0       , 300272   , 300272.XSHE    , ind6             
 0       , 300299   , 300299.XSHE    , ind12            
 0       , 300303   , 300303.XSHE    , ind20            
 0       , 300359   , 300359.XSHE    , ind18            
 0       , 300360   , 300360.XSHE    , ind21            
 0       , 300365   , 300365.XSHE    , ind26            
 0       , 300366   , 300366.XSHE    , ind26            
 0       , 300373   , 300373.XSHE    , ind20            
 0       , 300376   , 300376.XSHE    , ind21            
 0       , 300379   , 300379.XSHE    , ind26            
 0       , 300397   , 300397.XSHE    , ind24            
 0       , 300424   , 300424.XSHE    , ind24            
 0       , 300446   , 300446.XSHE    , ind20            
 0       , 300450   , 300450.XSHE    , ind21            
 0       , 300476   , 300476.XSHE    , ind20            
 0       , 300491   , 300491.XSHE    , ind21            
 0       , 300492   , 300492.XSHE    , ind7             
 0       , 300523   , 300523.XSHE    , ind26            
 0       , 300534   , 300534.XSHE    , ind1             
 0       , 300545   , 300545.XSHE    , ind20            
 0       , 300559   , 300559.XSHE    , ind26            
 0       , 300563   , 300563.XSHE    , ind9             
 0       , 300570   , 300570.XSHE    , ind9             
 0       , 300581   , 300581.XSHE    , ind24            
 0       , 300591   , 300591.XSHE    , ind22            
 0       , 300592   , 300592.XSHE    , ind23            
 0       , 300597   , 300597.XSHE    , ind9             
 0       , 300599   , 300599.XSHE    , ind14            
 0       , 300601   , 300601.XSHE    , ind1             
 0       , 300608   , 300608.XSHE    , ind26            
 0       , 300610   , 300610.XSHE    , ind5             
 0       , 300628   , 300628.XSHE    , ind9             
 0       , 300649   , 300649.XSHE    , ind7             
 0       , 300650   , 300650.XSHE    , ind20            
 0       , 300651   , 300651.XSHE    , ind18            
 0       , 300661   , 300661.XSHE    , ind20            
 0       , 300676   , 300676.XSHE    , ind1             
 0       , 300680   , 300680.XSHE    , ind2             
 0       , 300692   , 300692.XSHE    , ind30            
 0       , 300703   , 300703.XSHE    , ind16            
 0       , 300706   , 300706.XSHE    , ind20            
 0       , 300710   , 300710.XSHE    , ind9             
 0       , 300713   , 300713.XSHE    , ind21            
 0       , 300718   , 300718.XSHE    , ind15            
 0       , 300724   , 300724.XSHE    , ind21            
 0       , 300738   , 300738.XSHE    , ind26            
 0       , 300755   , 300755.XSHE    , ind23            
 0       , 300771   , 300771.XSHE    , ind26            
 0       , 300778   , 300778.XSHE    , ind7             
 0       , 300785   , 300785.XSHE    , ind12            
 0       , 300825   , 300825.XSHE    , ind2             
 0       , 300833   , 300833.XSHE    , ind15            
 0       , 300834   , 300834.XSHE    , ind5             
 0       , 300839   , 300839.XSHE    , ind29            
 0       , 300842   , 300842.XSHE    , ind21            
 0       , 300860   , 300860.XSHE    , ind18            
 0       , 300873   , 300873.XSHE    , ind3             
 0       , 300881   , 300881.XSHE    , ind10            
 0       , 300885   , 300885.XSHE    , ind15            
 0       , 300889   , 300889.XSHE    , ind20            
 0       , 300907   , 300907.XSHE    , ind21            
 0       , 300912   , 300912.XSHE    , ind2             
 0       , 300931   , 300931.XSHE    , ind15            
 0       , 300938   , 300938.XSHE    , ind18            
 0       , 300943   , 300943.XSHE    , ind15            
 0       , 300961   , 300961.XSHE    , ind30            
 0       , 300970   , 300970.XSHE    , ind13            
 0       , 300975   , 300975.XSHE    , ind20            
 0       , 300979   , 300979.XSHE    , ind22            
 0       , 300982   , 300982.XSHE    , ind7             
 0       , 300983   , 300983.XSHE    , ind7             
 0       , 300996   , 300996.XSHE    , ind26            
 0       , 300999   , 300999.XSHE    , ind13            
 0       , 301013   , 301013.XSHE    , ind15            
 0       , 301077   , 301077.XSHE    , ind5             
 0       , 301089   , 301089.XSHE    , ind1             
 0       , 301116   , 301116.XSHE    , ind13            
 0       , 301125   , 301125.XSHE    , ind15            
 0       , 301132   , 301132.XSHE    , ind20            
 0       , 301138   , 301138.XSHE    , ind15            
 0       , 301177   , 301177.XSHE    , ind22            
 0       , 301187   , 301187.XSHE    , ind6             
 0       , 301236   , 301236.XSHE    , ind26            
 0       , 301258   , 301258.XSHE    , ind1             
 0       , 301266   , 301266.XSHE    , ind21            
 0       , 301278   , 301278.XSHE    , ind21            
 0       , 301290   , 301290.XSHE    , ind1             
 0       , 301296   , 301296.XSHE    , ind16            
 0       , 301299   , 301299.XSHE    , ind12            
 0       , 301300   , 301300.XSHE    , ind5             
 0       , 301303   , 301303.XSHE    , ind15            
 0       , 301319   , 301319.XSHE    , ind20            
 0       , 301331   , 301331.XSHE    , ind1             
 0       , 301357   , 301357.XSHE    , ind24            
 0       , 301361   , 301361.XSHE    , ind21            
 0       , 301363   , 301363.XSHE    , ind1             
 0       , 301368   , 301368.XSHE    , ind15            
 1       , 600000   , 600000.XSHG    , ind17            
 1       , 600026   , 600026.XSHG    , ind3             
 1       , 600032   , 600032.XSHG    , ind4             
 1       , 600052   , 600052.XSHG    , ind12            
 1       , 600057   , 600057.XSHG    , ind3             
 1       , 600077   , 600077.XSHG    , ind19            
 1       , 600080   , 600080.XSHG    , ind1             
 1       , 600089   , 600089.XSHG    , ind21            
 1       , 600095   , 600095.XSHG    , ind28            
 1       , 600108   , 600108.XSHG    , ind13            
 1       , 600115   , 600115.XSHG    , ind3             
 1       , 600116   , 600116.XSHG    , ind4             
 1       , 600117   , 600117.XSHG    , ind10            
 1       , 600123   , 600123.XSHG    , ind27            
 1       , 600127   , 600127.XSHG    , ind13            
 1       , 600128   , 600128.XSHG    , ind23            
 1       , 600138   , 600138.XSHG    , ind18            
 1       , 600150   , 600150.XSHG    , ind24            
 1       , 600152   , 600152.XSHG    , ind21            
 1       , 600160   , 600160.XSHG    , ind5             
 1       , 600162   , 600162.XSHG    , ind19            
 1       , 600203   , 600203.XSHG    , ind20            
 1       , 600218   , 600218.XSHG    , ind2             
 1       , 600239   , 600239.XSHG    , ind19            
 1       , 600255   , 600255.XSHG    , ind25            
 1       , 600265   , 600265.XSHG    , ind13            
 1       , 600269   , 600269.XSHG    , ind3             
 1       , 600271   , 600271.XSHG    , ind26            
 1       , 600276   , 600276.XSHG    , ind1             
 1       , 600277   , 600277.XSHG    , ind5             
 1       , 600292   , 600292.XSHG    , ind30            
 1       , 600298   , 600298.XSHG    , ind11            
 1       , 600302   , 600302.XSHG    , ind15            
 1       , 600309   , 600309.XSHG    , ind5             
 1       , 600316   , 600316.XSHG    , ind24            
 1       , 600320   , 600320.XSHG    , ind15            
 1       , 600325   , 600325.XSHG    , ind19            
 1       , 600330   , 600330.XSHG    , ind15            
 1       , 600336   , 600336.XSHG    , ind6             
 1       , 600346   , 600346.XSHG    , ind29            
 1       , 600351   , 600351.XSHG    , ind1             
 1       , 600354   , 600354.XSHG    , ind13            
 1       , 600367   , 600367.XSHG    , ind5             
 1       , 600381   , 600381.XSHG    , ind11            
 1       , 600429   , 600429.XSHG    , ind11            
 1       , 600435   , 600435.XSHG    , ind24            
 1       , 600444   , 600444.XSHG    , ind15            
 1       , 600459   , 600459.XSHG    , ind25            
 1       , 600483   , 600483.XSHG    , ind4             
 1       , 600486   , 600486.XSHG    , ind5             
 1       , 600490   , 600490.XSHG    , ind25            
 1       , 600499   , 600499.XSHG    , ind15            
 1       , 600509   , 600509.XSHG    , ind4             
 1       , 600545   , 600545.XSHG    , ind15            
 1       , 600547   , 600547.XSHG    , ind25            
 1       , 600571   , 600571.XSHG    , ind26            
 1       , 600577   , 600577.XSHG    , ind21            
 1       , 600579   , 600579.XSHG    , ind15            
 1       , 600580   , 600580.XSHG    , ind21            
 1       , 600601   , 600601.XSHG    , ind20            
 1       , 600613   , 600613.XSHG    , ind1             
 1       , 600637   , 600637.XSHG    , ind12            
 1       , 600638   , 600638.XSHG    , ind19            
 1       , 600640   , 600640.XSHG    , ind12            
 1       , 600644   , 600644.XSHG    , ind4             
 1       , 600650   , 600650.XSHG    , ind3             
 1       , 600653   , 600653.XSHG    , ind2             
 1       , 600675   , 600675.XSHG    , ind19            
 1       , 600692   , 600692.XSHG    , ind19            
 1       , 600696   , 600696.XSHG    , ind11            
 1       , 600708   , 600708.XSHG    , ind19            
 1       , 600713   , 600713.XSHG    , ind1             
 1       , 600729   , 600729.XSHG    , ind23            
 1       , 600735   , 600735.XSHG    , ind22            
 1       , 600739   , 600739.XSHG    , ind1             
 1       , 600749   , 600749.XSHG    , ind18            
 1       , 600755   , 600755.XSHG    , ind3             
 1       , 600760   , 600760.XSHG    , ind24            
 1       , 600761   , 600761.XSHG    , ind15            
 1       , 600768   , 600768.XSHG    , ind25            
 1       , 600787   , 600787.XSHG    , ind3             
 1       , 600790   , 600790.XSHG    , ind23            
 1       , 600791   , 600791.XSHG    , ind19            
 1       , 600805   , 600805.XSHG    , ind8             
 1       , 600817   , 600817.XSHG    , ind30            
 1       , 600823   , 600823.XSHG    , ind19            
 1       , 600867   , 600867.XSHG    , ind1             
 1       , 600872   , 600872.XSHG    , ind11            
 1       , 600882   , 600882.XSHG    , ind11            
 1       , 600893   , 600893.XSHG    , ind24            
 1       , 600897   , 600897.XSHG    , ind3             
 1       , 600916   , 600916.XSHG    , ind22            
 1       , 600925   , 600925.XSHG    , ind27            
 1       , 600935   , 600935.XSHG    , ind5             
 1       , 600936   , 600936.XSHG    , ind12            
 1       , 600955   , 600955.XSHG    , ind5             
 1       , 600962   , 600962.XSHG    , ind13            
 1       , 601021   , 601021.XSHG    , ind3             
 1       , 601111   , 601111.XSHG    , ind3             
 1       , 601200   , 601200.XSHG    , ind30            
 1       , 601208   , 601208.XSHG    , ind5             
 1       , 601368   , 601368.XSHG    , ind30            
 1       , 601377   , 601377.XSHG    , ind28            
 1       , 601606   , 601606.XSHG    , ind24            
 1       , 601607   , 601607.XSHG    , ind1             
 1       , 601619   , 601619.XSHG    , ind4             
 1       , 601666   , 601666.XSHG    , ind27            
 1       , 601669   , 601669.XSHG    , ind7             
 1       , 601788   , 601788.XSHG    , ind28            
 1       , 601908   , 601908.XSHG    , ind4             
 1       , 601928   , 601928.XSHG    , ind12            
 1       , 601988   , 601988.XSHG    , ind17            
 1       , 601991   , 601991.XSHG    , ind4             
 1       , 603013   , 603013.XSHG    , ind2             
 1       , 603029   , 603029.XSHG    , ind15            
 1       , 603038   , 603038.XSHG    , ind14            
 1       , 603041   , 603041.XSHG    , ind5             
 1       , 603042   , 603042.XSHG    , ind9             
 1       , 603045   , 603045.XSHG    , ind25            
 1       , 603050   , 603050.XSHG    , ind21            
 1       , 603061   , 603061.XSHG    , ind20            
 1       , 603077   , 603077.XSHG    , ind5             
 1       , 603093   , 603093.XSHG    , ind28            
 1       , 603095   , 603095.XSHG    , ind15            
 1       , 603099   , 603099.XSHG    , ind18            
 1       , 603129   , 603129.XSHG    , ind2             
 1       , 603135   , 603135.XSHG    , ind15            
 1       , 603139   , 603139.XSHG    , ind1             
 1       , 603156   , 603156.XSHG    , ind11            
 1       , 603159   , 603159.XSHG    , ind15            
 1       , 603161   , 603161.XSHG    , ind2             
 1       , 603162   , 603162.XSHG    , ind3             
 1       , 603180   , 603180.XSHG    , ind16            
 1       , 603186   , 603186.XSHG    , ind20            
 1       , 603189   , 603189.XSHG    , ind26            
 1       , 603190   , 603190.XSHG    , ind2             
 1       , 603203   , 603203.XSHG    , ind15            
 1       , 603209   , 603209.XSHG    , ind3             
 1       , 603214   , 603214.XSHG    , ind23            
 1       , 603229   , 603229.XSHG    , ind1             
 1       , 603233   , 603233.XSHG    , ind1             
 1       , 603255   , 603255.XSHG    , ind5             
 1       , 603260   , 603260.XSHG    , ind5             
 1       , 603298   , 603298.XSHG    , ind15            
 1       , 603300   , 603300.XSHG    , ind28            
 1       , 603351   , 603351.XSHG    , ind1             
 1       , 603366   , 603366.XSHG    , ind6             
 1       , 603387   , 603387.XSHG    , ind1             
 1       , 603396   , 603396.XSHG    , ind21            
 1       , 603399   , 603399.XSHG    , ind25            
 1       , 603477   , 603477.XSHG    , ind13            
 1       , 603596   , 603596.XSHG    , ind2             
 1       , 603611   , 603611.XSHG    , ind26            
 1       , 603628   , 603628.XSHG    , ind21            
 1       , 603655   , 603655.XSHG    , ind2             
 1       , 603659   , 603659.XSHG    , ind21            
 1       , 603660   , 603660.XSHG    , ind26            
 1       , 603681   , 603681.XSHG    , ind5             
 1       , 603697   , 603697.XSHG    , ind11            
 1       , 603728   , 603728.XSHG    , ind21            
 1       , 603755   , 603755.XSHG    , ind11            
 1       , 603757   , 603757.XSHG    , ind15            
 1       , 603767   , 603767.XSHG    , ind2             
 1       , 603773   , 603773.XSHG    , ind20            
 1       , 603779   , 603779.XSHG    , ind11            
 1       , 603801   , 603801.XSHG    , ind16            
 1       , 603810   , 603810.XSHG    , ind5             
 1       , 603819   , 603819.XSHG    , ind21            
 1       , 603860   , 603860.XSHG    , ind7             
 1       , 603868   , 603868.XSHG    , ind6             
 1       , 603879   , 603879.XSHG    , ind5             
 1       , 603888   , 603888.XSHG    , ind12            
 1       , 603899   , 603899.XSHG    , ind16            
 1       , 603936   , 603936.XSHG    , ind20            
 1       , 603948   , 603948.XSHG    , ind5             
 1       , 603950   , 603950.XSHG    , ind2             
 1       , 603985   , 603985.XSHG    , ind21            
 1       , 605003   , 605003.XSHG    , ind22            
 1       , 605089   , 605089.XSHG    , ind11            
 1       , 605090   , 605090.XSHG    , ind4             
 1       , 605108   , 605108.XSHG    , ind18            
 1       , 605151   , 605151.XSHG    , ind2             
 1       , 605168   , 605168.XSHG    , ind12            
 1       , 605169   , 605169.XSHG    , ind4             
 1       , 605208   , 605208.XSHG    , ind25            
 1       , 605218   , 605218.XSHG    , ind20            
 1       , 605266   , 605266.XSHG    , ind1             
 1       , 605303   , 605303.XSHG    , ind7             
 1       , 605319   , 605319.XSHG    , ind2             
 1       , 605555   , 605555.XSHG    , ind6             
 1       , 605566   , 605566.XSHG    , ind5             
 1       , 605577   , 605577.XSHG    , ind12            
 1       , 688001   , 688001.XSHG    , ind15            
 1       , 688008   , 688008.XSHG    , ind20            
 1       , 688019   , 688019.XSHG    , ind20            
 1       , 688027   , 688027.XSHG    , ind9             
 1       , 688037   , 688037.XSHG    , ind20            
 1       , 688092   , 688092.XSHG    , ind15            
 1       , 688109   , 688109.XSHG    , ind26            
 1       , 688114   , 688114.XSHG    , ind1             
 1       , 688118   , 688118.XSHG    , ind26            
 1       , 688121   , 688121.XSHG    , ind15            
 1       , 688126   , 688126.XSHG    , ind20            
 1       , 688127   , 688127.XSHG    , ind20            
 1       , 688128   , 688128.XSHG    , ind15            
 1       , 688129   , 688129.XSHG    , ind5             
 1       , 688132   , 688132.XSHG    , ind24            
 1       , 688146   , 688146.XSHG    , ind20            
 1       , 688148   , 688148.XSHG    , ind21            
 1       , 688153   , 688153.XSHG    , ind20            
 1       , 688155   , 688155.XSHG    , ind21            
 1       , 688156   , 688156.XSHG    , ind30            
 1       , 688168   , 688168.XSHG    , ind26            
 1       , 688175   , 688175.XSHG    , ind24            
 1       , 688189   , 688189.XSHG    , ind1             
 1       , 688196   , 688196.XSHG    , ind5             
 1       , 688197   , 688197.XSHG    , ind1             
 1       , 688201   , 688201.XSHG    , ind26            
 1       , 688203   , 688203.XSHG    , ind5             
 1       , 688221   , 688221.XSHG    , ind1             
 1       , 688238   , 688238.XSHG    , ind1             
 1       , 688251   , 688251.XSHG    , ind26            
 1       , 688252   , 688252.XSHG    , ind20            
 1       , 688255   , 688255.XSHG    , ind15            
 1       , 688257   , 688257.XSHG    , ind15            
 1       , 688282   , 688282.XSHG    , ind24            
 1       , 688290   , 688290.XSHG    , ind15            
 1       , 688316   , 688316.XSHG    , ind26            
 1       , 688320   , 688320.XSHG    , ind15            
 1       , 688328   , 688328.XSHG    , ind15            
 1       , 688331   , 688331.XSHG    , ind1             
 1       , 688332   , 688332.XSHG    , ind20            
 1       , 688339   , 688339.XSHG    , ind21            
 1       , 688363   , 688363.XSHG    , ind31            
 1       , 688366   , 688366.XSHG    , ind1             
 1       , 688380   , 688380.XSHG    , ind20            
 1       , 688386   , 688386.XSHG    , ind5             
 1       , 688389   , 688389.XSHG    , ind1             
 1       , 688400   , 688400.XSHG    , ind15            
 1       , 688448   , 688448.XSHG    , ind15            
 1       , 688456   , 688456.XSHG    , ind25            
 1       , 688480   , 688480.XSHG    , ind30            
 1       , 688486   , 688486.XSHG    , ind20            
 1       , 688520   , 688520.XSHG    , ind1             
 1       , 688526   , 688526.XSHG    , ind13            
 1       , 688531   , 688531.XSHG    , ind15            
 1       , 688553   , 688553.XSHG    , ind1             
 1       , 688561   , 688561.XSHG    , ind26            
 1       , 688568   , 688568.XSHG    , ind26            
 1       , 688569   , 688569.XSHG    , ind15            
 1       , 688656   , 688656.XSHG    , ind1             
 1       , 688661   , 688661.XSHG    , ind20            
 1       , 688669   , 688669.XSHG    , ind5             
 1       , 688679   , 688679.XSHG    , ind30            
 1       , 688681   , 688681.XSHG    , ind21            
 1       , 688707   , 688707.XSHG    , ind21            
 1       , 688766   , 688766.XSHG    , ind20            
 1       , 688786   , 688786.XSHG    , ind25            
 1       , 688981   , 688981.XSHG    , ind20            
 1       , 707179   , 707179.XSHG    , NULL             
 1       , 732302   , 732302.XSHG    , NULL             
 1       , 736073   , 736073.XSHG    , NULL             
 1       , 780816   , 780816.XSHG    , NULL             
 1       , 780916   , 780916.XSHG    , NULL             
 1       , 787249   , 787249.XSHG    , NULL             
 1       , 787552   , 787552.XSHG    , NULL             
 1       , 787581   , 787581.XSHG    , NULL             
 1       , 789249   , 789249.XSHG    , NULL             
 1       , 789469   , 789469.XSHG    , NULL             
 1       , 799982   , 799982.XSHG    , NULL             
 0       , 000039   , 000039.XSHE    , ind15            
 0       , 000046   , 000046.XSHE    , ind19            
 0       , 000061   , 000061.XSHE    , ind23            
 0       , 000157   , 000157.XSHE    , ind15            
 0       , 000338   , 000338.XSHE    , ind2             
 0       , 000407   , 000407.XSHE    , ind4             
 0       , 000430   , 000430.XSHE    , ind18            
 0       , 000510   , 000510.XSHE    , ind5             
 0       , 000524   , 000524.XSHE    , ind18            
 0       , 000530   , 000530.XSHE    , ind15            
 0       , 000554   , 000554.XSHE    , ind29            
 0       , 000559   , 000559.XSHE    , ind2             
 0       , 000560   , 000560.XSHE    , ind19            
 0       , 000564   , 000564.XSHE    , ind23            
 0       , 000573   , 000573.XSHE    , ind19            
 0       , 000589   , 000589.XSHE    , ind2             
 0       , 000639   , 000639.XSHE    , ind13            
 0       , 000676   , 000676.XSHE    , ind12            
 0       , 000679   , 000679.XSHE    , ind23            
 0       , 000728   , 000728.XSHE    , ind28            
 0       , 000736   , 000736.XSHE    , ind19            
 0       , 000748   , 000748.XSHE    , ind9             
 0       , 000757   , 000757.XSHE    , ind2             
 0       , 000761   , 000761.XSHE    , ind10            
 0       , 000820   , 000820.XSHE    , ind30            
 0       , 000836   , 000836.XSHE    , ind9             
 0       , 000876   , 000876.XSHE    , ind13            
 0       , 000878   , 000878.XSHE    , ind25            
 0       , 000915   , 000915.XSHE    , ind1             
 0       , 000932   , 000932.XSHE    , ind10            
 0       , 000951   , 000951.XSHE    , ind2             
 0       , 000973   , 000973.XSHE    , ind5             
 0       , 001225   , 001225.XSHE    , ind15            
 0       , 001238   , 001238.XSHE    , ind16            
 0       , 001258   , 001258.XSHE    , ind4             
 0       , 001268   , 001268.XSHE    , ind6             
 0       , 001282   , 001282.XSHE    , ind2             
 0       , 001283   , 001283.XSHE    , ind21            
 0       , 001296   , 001296.XSHE    , ind5             
 0       , 001301   , 001301.XSHE    , ind21            
 0       , 001313   , 001313.XSHE    , ind13            
 0       , 002007   , 002007.XSHE    , ind1             
 0       , 002008   , 002008.XSHE    , ind15            
 0       , 002026   , 002026.XSHE    , ind15            
 0       , 002033   , 002033.XSHE    , ind18            
 0       , 002036   , 002036.XSHE    , ind20            
 0       , 002042   , 002042.XSHE    , ind22            
 0       , 002045   , 002045.XSHE    , ind20            
 0       , 002059   , 002059.XSHE    , ind18            
 0       , 002075   , 002075.XSHE    , ind10            
 0       , 002093   , 002093.XSHE    , ind9             
 0       , 002102   , 002102.XSHE    , ind1             
 0       , 002104   , 002104.XSHE    , ind9             
 0       , 002108   , 002108.XSHE    , ind5             
 0       , 002131   , 002131.XSHE    , ind12            
 0       , 002132   , 002132.XSHE    , ind15            
 0       , 002176   , 002176.XSHE    , ind25            
 0       , 002177   , 002177.XSHE    , ind26            
 0       , 002181   , 002181.XSHE    , ind12            
 0       , 002193   , 002193.XSHE    , ind22            
 0       , 002197   , 002197.XSHE    , ind26            
 0       , 002201   , 002201.XSHE    , ind14            
 0       , 002222   , 002222.XSHE    , ind20            
 0       , 002225   , 002225.XSHE    , ind14            
 0       , 002239   , 002239.XSHE    , ind2             
 0       , 002242   , 002242.XSHE    , ind6             
 0       , 002250   , 002250.XSHE    , ind5             
 0       , 002272   , 002272.XSHE    , ind21            
 0       , 002273   , 002273.XSHE    , ind20            
 0       , 002278   , 002278.XSHE    , ind15            
 0       , 002286   , 002286.XSHE    , ind13            
 0       , 002299   , 002299.XSHE    , ind13            
 0       , 002331   , 002331.XSHE    , ind26            
 0       , 002350   , 002350.XSHE    , ind21            
 0       , 002371   , 002371.XSHE    , ind20            
 0       , 002375   , 002375.XSHE    , ind7             
 0       , 002378   , 002378.XSHE    , ind25            
 0       , 002381   , 002381.XSHE    , ind5             
 0       , 002386   , 002386.XSHE    , ind5             
 0       , 002387   , 002387.XSHE    , ind20            
 0       , 002401   , 002401.XSHE    , ind26            
 0       , 002411   , 002411.XSHE    , ind1             
 0       , 002420   , 002420.XSHE    , ind6             
 0       , 002423   , 002423.XSHE    , ind28            
 0       , 002429   , 002429.XSHE    , ind6             
 0       , 002431   , 002431.XSHE    , ind7             
 0       , 002437   , 002437.XSHE    , ind1             
 0       , 002451   , 002451.XSHE    , ind21            
 0       , 002465   , 002465.XSHE    , ind24            
 0       , 002481   , 002481.XSHE    , ind13            
 0       , 002482   , 002482.XSHE    , ind7             
 0       , 002486   , 002486.XSHE    , ind22            
 0       , 002497   , 002497.XSHE    , ind25            
 0       , 002498   , 002498.XSHE    , ind21            
 0       , 002503   , 002503.XSHE    , ind22            
 0       , 002508   , 002508.XSHE    , ind6             
 0       , 002513   , 002513.XSHE    , ind5             
 0       , 002524   , 002524.XSHE    , ind1             
 0       , 002529   , 002529.XSHE    , ind15            
 0       , 002531   , 002531.XSHE    , ind21            
 0       , 002539   , 002539.XSHE    , ind5             
 0       , 002540   , 002540.XSHE    , ind25            
 0       , 002548   , 002548.XSHE    , ind13            
 0       , 002551   , 002551.XSHE    , ind1             
 0       , 002558   , 002558.XSHE    , ind12            
 0       , 002571   , 002571.XSHE    , ind16            
 0       , 002580   , 002580.XSHE    , ind21            
 0       , 002589   , 002589.XSHE    , ind1             
 0       , 002601   , 002601.XSHE    , ind5             
 0       , 002602   , 002602.XSHE    , ind12            
 0       , 002621   , 002621.XSHE    , ind18            
 0       , 002623   , 002623.XSHE    , ind21            
 0       , 002628   , 002628.XSHE    , ind7             
 0       , 002630   , 002630.XSHE    , ind21            
 0       , 002634   , 002634.XSHE    , ind22            
 0       , 002643   , 002643.XSHE    , ind20            
 0       , 002650   , 002650.XSHE    , ind11            
 0       , 002664   , 002664.XSHE    , ind2             
 0       , 002674   , 002674.XSHE    , ind22            
 0       , 002675   , 002675.XSHE    , ind1             
 0       , 002689   , 002689.XSHE    , ind15            
 0       , 002690   , 002690.XSHE    , ind15            
 0       , 002701   , 002701.XSHE    , ind16            
 0       , 002709   , 002709.XSHE    , ind21            
 0       , 002713   , 002713.XSHE    , ind7             
 0       , 002728   , 002728.XSHE    , ind1             
 0       , 002732   , 002732.XSHE    , ind11            
 0       , 002740   , 002740.XSHE    , ind22            
 0       , 002755   , 002755.XSHE    , ind1             
 0       , 002763   , 002763.XSHE    , ind22            
 0       , 002768   , 002768.XSHE    , ind5             
 0       , 002773   , 002773.XSHE    , ind1             
 0       , 002788   , 002788.XSHE    , ind1             
 0       , 002790   , 002790.XSHE    , ind16            
 0       , 002795   , 002795.XSHE    , ind15            
 0       , 002797   , 002797.XSHE    , ind28            
 0       , 002802   , 002802.XSHE    , ind5             
 0       , 002836   , 002836.XSHE    , ind16            
 0       , 002841   , 002841.XSHE    , ind20            
 0       , 002848   , 002848.XSHE    , ind6             
 0       , 002850   , 002850.XSHE    , ind21            
 0       , 002865   , 002865.XSHE    , ind21            
 0       , 002870   , 002870.XSHE    , ind2             
 0       , 002880   , 002880.XSHE    , ind1             
 0       , 002888   , 002888.XSHE    , ind20            
 0       , 002889   , 002889.XSHE    , ind3             
 0       , 002906   , 002906.XSHE    , ind2             
 0       , 002915   , 002915.XSHE    , ind5             
 0       , 002929   , 002929.XSHE    , ind9             
 0       , 002932   , 002932.XSHE    , ind1             
 0       , 002936   , 002936.XSHE    , ind17            
 0       , 002937   , 002937.XSHE    , ind20            
 0       , 002948   , 002948.XSHE    , ind17            
 0       , 002969   , 002969.XSHE    , ind16            
 0       , 002972   , 002972.XSHE    , ind15            
 0       , 002973   , 002973.XSHE    , ind30            
 0       , 002976   , 002976.XSHE    , ind2             
 0       , 002982   , 002982.XSHE    , ind13            
 0       , 002983   , 002983.XSHE    , ind20            
 0       , 003007   , 003007.XSHE    , ind26            
 0       , 003023   , 003023.XSHE    , ind6             
